# m-sequence generator polynomials (m=15)
# hex       oct       bin
  0xf53b    172473    1111010100111011
  0xf551    172521    1111010101010001
  0xf561    172541    1111010101100001
  0xf56d    172555    1111010101101101
  0xf591    172621    1111010110010001
  0xf59d    172635    1111010110011101
  0xf5b5    172665    1111010110110101
  0xf5bf    172677    1111010110111111
  0xf5c1    172701    1111010111000001
  0xf5c7    172707    1111010111000111
  0xf61f    173037    1111011000011111
  0xf623    173043    1111011000100011
  0xf63b    173073    1111011000111011
  0xf645    173105    1111011001000101
  0xf64f    173117    1111011001001111
  0xf685    173205    1111011010000101
  0xf6b5    173265    1111011010110101
  0xf6d9    173331    1111011011011001
  0xf6ef    173357    1111011011101111
  0xf6fb    173373    1111011011111011
  0xf72d    173455    1111011100101101
  0xf73f    173477    1111011100111111
  0xf74d    173515    1111011101001101
  0xf753    173523    1111011101010011
  0xf76f    173557    1111011101101111
  0xf787    173607    1111011110000111
  0xf78b    173613    1111011110001011
  0xf795    173625    1111011110010101
  0xf7a3    173643    1111011110100011
  0xf7b1    173661    1111011110110001
  0xf7b7    173667    1111011110110111
  0xf7c3    173703    1111011111000011
  0xf7c9    173711    1111011111001001
  0xf7db    173733    1111011111011011
  0xf7ff    173777    1111011111111111
  0xf803    174003    1111100000000011
  0xf809    174011    1111100000001001
  0xf80f    174017    1111100000001111
  0xf827    174047    1111100000100111
  0xf83f    174077    1111100000111111
  0xf86f    174157    1111100001101111
  0xf871    174161    1111100001110001
  0xf877    174167    1111100001110111
  0xf893    174223    1111100010010011
  0xf8db    174333    1111100011011011
  0xf8ed    174355    1111100011101101
  0xf8f3    174363    1111100011110011
  0xf8f5    174365    1111100011110101
  0xf915    174425    1111100100010101
  0xf923    174443    1111100100100011
  0xf93b    174473    1111100100111011
  0xf93d    174475    1111100100111101
  0xf94f    174517    1111100101001111
  0xf951    174521    1111100101010001
  0xf973    174563    1111100101110011
  0xf979    174571    1111100101111001
  0xf985    174605    1111100110000101
  0xf99b    174633    1111100110011011
  0xf9b3    174663    1111100110110011
  0xf9b9    174671    1111100110111001
  0xf9c7    174707    1111100111000111
  0xf9e3    174743    1111100111100011
  0xf9e9    174751    1111100111101001
  0xf9f7    174767    1111100111110111
  0xfa01    175001    1111101000000001
  0xfa07    175007    1111101000000111
  0xfa13    175023    1111101000010011
  0xfa23    175043    1111101000100011
  0xfa75    175165    1111101001110101
  0xfa83    175203    1111101010000011
  0xfa97    175227    1111101010010111
  0xfa9b    175233    1111101010011011
  0xfaa1    175241    1111101010100001
  0xfac1    175301    1111101011000001
  0xfacb    175313    1111101011001011
  0xfad9    175331    1111101011011001
  0xfadf    175337    1111101011011111
  0xfae5    175345    1111101011100101
  0xfb05    175405    1111101100000101
  0xfb0f    175417    1111101100001111
  0xfb21    175441    1111101100100001
  0xfb35    175465    1111101100110101
  0xfb4d    175515    1111101101001101
  0xfb5f    175537    1111101101011111
  0xfb69    175551    1111101101101001
  0xfb81    175601    1111101110000001
  0xfb8d    175615    1111101110001101
  0xfba3    175643    1111101110100011
  0xfba9    175651    1111101110101001
  0xfbb7    175667    1111101110110111
  0xfbc9    175711    1111101111001001
  0xfbcf    175717    1111101111001111
  0xfbdb    175733    1111101111011011
  0xfbe1    175741    1111101111100001
  0xfc0b    176013    1111110000001011
  0xfc0d    176015    1111110000001101
  0xfc1f    176037    1111110000011111
  0xfc49    176111    1111110001001001
  0xfc5b    176133    1111110001011011
  0xfc67    176147    1111110001100111
  0xfc75    176165    1111110001110101
  0xfc83    176203    1111110010000011
  0xfcad    176255    1111110010101101
  0xfcd3    176323    1111110011010011
  0xfcef    176357    1111110011101111
  0xfd0f    176417    1111110100001111
  0xfd17    176427    1111110100010111
  0xfd1d    176435    1111110100011101
  0xfd2b    176453    1111110100101011
  0xfd2d    176455    1111110100101101
  0xfd39    176471    1111110100111001
  0xfd47    176507    1111110101000111
  0xfd53    176523    1111110101010011
  0xfd71    176561    1111110101110001
  0xfd8b    176613    1111110110001011
  0xfd99    176631    1111110110011001
  0xfda3    176643    1111110110100011
  0xfdaf    176657    1111110110101111
  0xfdb1    176661    1111110110110001
  0xfddd    176735    1111110111011101
  0xfde1    176741    1111110111100001
  0xfdeb    176753    1111110111101011
  0xfe2d    177055    1111111000101101
  0xfe33    177063    1111111000110011
  0xfe41    177101    1111111001000001
  0xfe4d    177115    1111111001001101
  0xfe59    177131    1111111001011001
  0xfe7d    177175    1111111001111101
  0xfe87    177207    1111111010000111
  0xfe99    177231    1111111010011001
  0xfeb1    177261    1111111010110001
  0xfebd    177275    1111111010111101
  0xfec9    177311    1111111011001001
  0xfeeb    177353    1111111011101011
  0xfeff    177377    1111111011111111
  0xff13    177423    1111111100010011
  0xff23    177443    1111111100100011
  0xff29    177451    1111111100101001
  0xff37    177467    1111111100110111
  0xff4f    177517    1111111101001111
  0xff61    177541    1111111101100001
  0xff73    177563    1111111101110011
  0xff7f    177577    1111111101111111
  0xff91    177621    1111111110010001
  0xffb3    177663    1111111110110011
  0xffc7    177707    1111111111000111
  0xffd9    177731    1111111111011001
  0xffe9    177751    1111111111101001
  0xffef    177757    1111111111101111
  0xfffd    177775    1111111111111101
